id,payment_ref,payment_date,amount,currency,expected_currency,from_account_id,from_counterparty_id,from_counterparty_type,to_fund_id,to_account_id,payment_purpose,funding_source,matching_capital_call_id,matching_allocated_amount,status,anomaly_metadata
pay_0587,TX-658861,2026-06-27,1236306,USD,USD,bac_0037,per_0037,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0044,1224003,SETTLED,
pay_0588,TX-630475,2026-06-16,981804,USD,USD,bac_0004,per_0004,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,986239,SETTLED,
pay_0589,TX-676483,2026-05-21,2170650,USD,USD,bac_0056,per_0056,PERSON,fnd_0006,,Subsequent subscription,THIRD_PARTY,cca_0035,2150628,SETTLED,
pay_0590,TX-485992,2026-04-27,4823628,USD,USD,bac_0084,per_0084,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0040,4831573,SETTLED,
pay_0591,TX-112379,2026-07-11,78052,USD,USD,bac_0137,cmp_0017,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,82011,SETTLED,
pay_0592,TX-602118,2026-06-17,24102619,USD,USD,bac_0049,per_0049,PERSON,fnd_0007,,Capital call funding,THIRD_PARTY,cca_0037,15064137,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0593,TX-193600,2026-04-27,8677324,AED,USD,bac_0121,cmp_0001,COMPANY,fnd_0005,,Distribution,OWN_FUNDS,cca_0028,8522222,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0594,TX-955111,2026-08-03,408160,USD,USD,bac_0006,per_0006,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,412840,SETTLED,
pay_0595,TX-537373,2026-05-02,5193133,USD,USD,bac_0039,per_0039,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,5314195,SETTLED,
pay_0596,TX-708491,2026-07-06,321442,USD,USD,bac_0081,per_0081,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0031,336489,SETTLED,
pay_0597,TX-407194,2026-08-01,14309873,USD,USD,bac_0116,per_0116,PERSON,fnd_0007,,Capital call funding,UNKNOWN,cca_0037,14522098,SETTLED,
pay_0598,TX-174708,2026-04-27,12485461,USD,USD,bac_0063,per_0063,PERSON,fnd_0007,,Distribution,THIRD_PARTY,cca_0041,12572016,SETTLED,
pay_0599,TX-888247,2026-04-27,11496335,USD,USD,bac_0010,per_0010,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0039,11059608,SETTLED,
pay_0600,TX-228197,2026-07-07,369391,USD,USD,bac_0131,per_0109,PERSON,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0033,378754,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0601,TX-175071,2026-04-16,1338481,USD,USD,bac_0120,per_0120,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0031,1397186,SETTLED,
pay_0602,TX-500437,2026-07-08,25375264,USD,USD,bac_0159,cmp_0039,COMPANY,fnd_0006,,Distribution,OWN_FUNDS,cca_0035,25034763,SETTLED,
pay_0603,TX-584241,2026-05-21,16335612,USD,USD,bac_0152,cmp_0032,COMPANY,fnd_0005,,Distribution,OWN_FUNDS,cca_0029,17116407,SETTLED,
pay_0604,TX-276047,2026-04-09,41642644,AED,USD,bac_0147,cmp_0027,COMPANY,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0043,26026653,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0605,TX-671918,2026-05-11,24248841,USD,USD,bac_0165,cmp_0045,COMPANY,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0033,15155526,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0606,TX-379379,2026-06-07,252376,USD,USD,bac_0133,cmp_0013,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,265171,SETTLED,
pay_0607,TX-670730,2026-07-14,12728801,USD,USD,bac_0093,per_0093,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0038,12305627,SETTLED,
pay_0608,TX-729395,2026-06-08,1197236,USD,USD,bac_0038,per_0038,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,1224003,SETTLED,
pay_0609,TX-607772,2026-06-27,64471,INR,USD,bac_0072,UNKNOWN,UNKNOWN,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0043,61644,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0610,TX-102010,2026-05-18,1421529,USD,USD,bac_0085,per_0085,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,1386274,SETTLED,
pay_0611,TX-487464,2026-07-19,283313,USD,USD,bac_0057,per_0057,PERSON,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0044,284915,SETTLED,
pay_0612,TX-930039,2026-07-19,1042054,USD,USD,bac_0170,cmp_0050,COMPANY,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0042,1000923,SETTLED,
pay_0613,TX-663548,2026-07-30,2265278,USD,USD,bac_0085,per_0085,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,2258256,SETTLED,
pay_0614,TX-534422,2026-05-21,24973222,USD,USD,bac_0070,per_0070,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0035,25034763,SETTLED,
pay_0615,TX-199285,2026-04-29,19842532,EUR,USD,bac_0115,per_0115,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,12401583,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0616,TX-469200,2026-04-29,2179801,USD,USD,bac_0040,per_0040,PERSON,fnd_0005,,Capital call funding,THIRD_PARTY,cca_0029,2258256,SETTLED,
pay_0617,TX-172537,2026-06-19,59627,USD,USD,bac_0087,UNKNOWN,UNKNOWN,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0043,61644,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0618,TX-181042,2026-07-23,1797478,USD,USD,bac_0012,per_0012,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,1775064,SETTLED,
pay_0619,TX-151807,2026-06-13,4744294,USD,USD,bac_0018,per_0018,PERSON,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0044,4688992,SETTLED,
pay_0620,TX-113613,2026-06-22,18238962,USD,USD,bac_0085,per_0085,PERSON,fnd_0005,,Capital call funding,THIRD_PARTY,cca_0028,17979299,SETTLED,
pay_0621,TX-760339,2026-06-10,14463800,USD,USD,bac_0108,per_0108,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,15155526,SETTLED,
pay_0622,TX-258982,2026-06-13,10298643,USD,USD,bac_0066,per_0066,PERSON,fnd_0005,,Distribution,OWN_FUNDS,cca_0029,10160948,SETTLED,
pay_0623,TX-317495,2026-06-12,16019460,USD,USD,bac_0170,cmp_0050,COMPANY,fnd_0005,,Distribution,OWN_FUNDS,cca_0028,16538076,SETTLED,
pay_0624,TX-713485,2026-06-05,16873053,USD,USD,bac_0059,per_0059,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,17591117,SETTLED,
pay_0625,TX-513585,2026-04-11,5494186,USD,USD,bac_0118,per_0118,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,5314195,SETTLED,
pay_0626,TX-943196,2026-06-26,16696608,USD,USD,bac_0116,per_0116,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,17116407,SETTLED,
pay_0627,TX-277610,2026-05-29,1043273,USD,USD,bac_0058,per_0058,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,1062186,SETTLED,
pay_0628,TX-570700,2026-05-21,528103,USD,USD,bac_0114,per_0114,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0043,505285,SETTLED,
pay_0629,TX-405740,2026-06-22,656504,USD,USD,bac_0122,cmp_0002,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,410315,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0630,TX-556764,2026-07-27,19777160,USD,USD,bac_0173,cmp_0053,COMPANY,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,19717963,SETTLED,
pay_0631,TX-555862,2026-05-07,63795,USD,USD,bac_0089,per_0089,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0043,61644,SETTLED,
pay_0632,TX-670189,2026-05-09,11366273,USD,USD,bac_0140,cmp_0020,COMPANY,fnd_0007,,Distribution,THIRD_PARTY,cca_0036,11833830,SETTLED,
pay_0633,TX-967771,2026-07-28,11586232,USD,USD,bac_0001,per_0001,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0040,11076790,SETTLED,
pay_0634,TX-826942,2026-06-16,10815223,USD,USD,bac_0092,per_0092,PERSON,fnd_0007,,Distribution,THIRD_PARTY,cca_0038,11276490,SETTLED,
pay_0635,TX-593178,2026-07-28,453155,USD,USD,bac_0025,per_0025,PERSON,fnd_0006,,Distribution,OWN_FUNDS,cca_0031,475893,SETTLED,
pay_0636,TX-888876,2026-07-03,266988,USD,USD,bac_0143,cmp_0023,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0036,265171,SETTLED,
pay_0637,TX-912089,2026-06-15,159432,USD,USD,bac_0016,UNKNOWN,UNKNOWN,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,156023,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0638,TX-502179,2026-04-29,1709521,AED,USD,bac_0006,per_0006,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,1700793,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0639,TX-577324,2026-07-23,505583,USD,USD,bac_0135,cmp_0015,COMPANY,fnd_0006,,Distribution,OWN_FUNDS,cca_0032,504721,SETTLED,
pay_0640,TX-310607,2026-06-08,13821312,USD,USD,bac_0129,cmp_0057,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0031,14531400,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0641,TX-895394,2026-07-16,44738,USD,USD,bac_0133,cmp_0013,COMPANY,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0028,46946,SETTLED,
pay_0642,TX-945793,2026-07-24,14984996,USD,USD,bac_0151,cmp_0031,COMPANY,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0030,15282220,SETTLED,
pay_0643,TX-403220,2026-04-10,286139,USD,USD,bac_0067,per_0067,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,284915,SETTLED,
pay_0644,TX-500754,2026-06-17,2195879,USD,USD,bac_0020,per_0020,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0032,2197058,SETTLED,
pay_0645,TX-521969,2026-06-14,17861246,USD,USD,bac_0180,cmp_0060,COMPANY,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0028,17979299,SETTLED,
pay_0646,TX-158979,2026-05-03,17779258,GBP,USD,bac_0089,per_0052,PERSON,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0029,17116407,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0647,TX-377939,2026-05-25,89786,USD,USD,bac_0096,per_0096,PERSON,fnd_0005,,Capital call funding,THIRD_PARTY,cca_0030,88365,SETTLED,
pay_0648,TX-354978,2026-07-24,85381,USD,USD,bac_0166,cmp_0046,COMPANY,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0030,88365,SETTLED,
pay_0649,TX-278973,2026-06-29,1817706,USD,USD,bac_0055,per_0055,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,1735167,SETTLED,
pay_0650,TX-249132,2026-05-16,6390737,USD,USD,bac_0018,per_0018,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,6493069,SETTLED,
pay_0651,TX-725054,2026-05-05,7125065,USD,USD,bac_0127,cmp_0007,COMPANY,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0027,7406299,SETTLED,
pay_0652,TX-681456,2026-04-20,519516,USD,USD,bac_0077,per_0077,PERSON,fnd_0006,,Capital call funding,UNKNOWN,cca_0035,531901,SETTLED,
pay_0653,TX-861566,2026-05-18,16739592,USD,USD,bac_0027,per_0027,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,16637753,SETTLED,
pay_0654,TX-363550,2026-04-22,12733783,USD,USD,bac_0132,cmp_0012,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0038,12305627,SETTLED,
pay_0655,TX-939785,2026-04-13,14028497,USD,USD,bac_0088,per_0088,PERSON,fnd_0007,,Distribution,THIRD_PARTY,cca_0036,14255781,SETTLED,
pay_0656,TX-144398,2026-05-13,161624,USD,USD,bac_0114,per_0114,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,156023,SETTLED,
pay_0657,TX-421285,2026-05-16,2280993,USD,USD,bac_0139,cmp_0019,COMPANY,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0042,2385855,SETTLED,
pay_0658,TX-460419,2026-07-03,10839521,USD,USD,bac_0135,cmp_0015,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0040,11076790,SETTLED,
pay_0659,TX-517969,2026-05-14,7287976,USD,USD,bac_0053,per_0053,PERSON,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0027,7406299,SETTLED,
pay_0660,TX-861893,2026-06-01,4971189,USD,USD,bac_0026,per_0026,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0042,5025715,SETTLED,
pay_0661,TX-295033,2026-04-28,18516133,USD,USD,bac_0024,per_0024,PERSON,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0028,17979299,SETTLED,
pay_0662,TX-262220,2026-05-05,955814,USD,USD,bac_0134,cmp_0014,COMPANY,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0042,950863,SETTLED,
pay_0663,TX-701863,2026-07-23,5909441,JPY,USD,bac_0019,per_0019,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0044,3693401,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0664,TX-920447,2026-06-23,1153671,USD,USD,bac_0085,per_0085,PERSON,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0041,1104614,SETTLED,
pay_0665,TX-426564,2026-07-26,1085197,USD,USD,bac_0047,per_0047,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0041,1104614,SETTLED,
pay_0666,TX-882121,2026-05-29,1170295,USD,USD,bac_0152,cmp_0032,COMPANY,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0032,1161137,SETTLED,
pay_0667,TX-150584,2026-05-02,8750776,USD,USD,bac_0116,per_0116,PERSON,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0043,8456935,SETTLED,
pay_0668,TX-824472,2026-04-25,456906,USD,USD,bac_0180,cmp_0060,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,467312,SETTLED,
pay_0669,TX-294999,2026-05-15,3418879,USD,USD,bac_0013,per_0013,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0031,3295040,SETTLED,
pay_0670,TX-591546,2026-07-31,10562767,USD,USD,bac_0020,per_0020,PERSON,fnd_0006,,Subsequent subscription,THIRD_PARTY,cca_0035,10119058,SETTLED,
pay_0671,TX-784322,2026-07-26,187227,USD,USD,bac_0166,cmp_0046,COMPANY,fnd_0008,,Capital call funding,THIRD_PARTY,cca_0043,179275,SETTLED,
pay_0672,TX-130284,2026-06-12,15651397,USD,USD,bac_0072,per_0072,PERSON,fnd_0006,,Subsequent subscription,THIRD_PARTY,cca_0033,15155526,SETTLED,
pay_0673,TX-885835,2026-08-06,62252,USD,USD,bac_0009,per_0009,PERSON,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0043,61644,SETTLED,
pay_0674,TX-493890,2026-05-01,7226121,SGD,USD,bac_0138,UNKNOWN,UNKNOWN,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0027,7406299,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0675,TX-849052,2026-06-12,4769415,USD,USD,bac_0065,per_0065,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0034,4665154,SETTLED,
pay_0676,TX-946426,2026-07-22,940863,USD,USD,bac_0085,per_0085,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0035,947053,SETTLED,
pay_0677,TX-552394,2026-04-18,2132022,USD,USD,bac_0179,cmp_0059,COMPANY,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0035,2150628,SETTLED,
pay_0678,TX-158977,2026-07-27,11387109,USD,USD,bac_0090,per_0090,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0039,11059608,SETTLED,
pay_0679,TX-551705,2026-05-14,695888,USD,USD,bac_0160,cmp_0040,COMPANY,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0044,670462,SETTLED,
pay_0680,TX-748334,2026-07-14,27968163,USD,USD,bac_0052,per_0052,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0040,26841266,SETTLED,
pay_0681,TX-267164,2026-05-24,12989657,USD,USD,bac_0169,cmp_0049,COMPANY,fnd_0007,,Capital call funding,THIRD_PARTY,cca_0039,13108681,SETTLED,
pay_0682,TX-534917,2026-04-09,7830299,USD,USD,bac_0056,per_0056,PERSON,fnd_0007,,Capital call funding,THIRD_PARTY,cca_0038,7738461,SETTLED,"{""class"": ""SANCTIONED_PAYER"", ""detail"": ""payer resembles sanctions entry""}"
pay_0683,TX-753172,2026-07-05,429099,USD,USD,bac_0040,per_0040,PERSON,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0033,410315,SETTLED,
pay_0684,TX-628959,2026-05-07,108309,USD,USD,bac_0128,cmp_0008,COMPANY,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,105581,SETTLED,
pay_0685,TX-709274,2026-05-09,1783573,USD,USD,bac_0143,cmp_0023,COMPANY,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0034,1736733,SETTLED,
pay_0686,TX-900772,2026-05-28,11541821,USD,USD,bac_0179,cmp_0059,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,11276490,SETTLED,
pay_0687,TX-949815,2026-05-28,392707,USD,USD,bac_0140,cmp_0020,COMPANY,fnd_0006,,Distribution,OWN_FUNDS,cca_0034,390132,SETTLED,
pay_0688,TX-505264,2026-04-15,596224,USD,USD,bac_0047,per_0047,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0039,618818,SETTLED,
pay_0689,TX-150944,2026-07-24,32371803,GBP,USD,bac_0166,UNKNOWN,UNKNOWN,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,33972718,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0690,TX-627532,2026-07-26,11426081,USD,USD,bac_0063,per_0063,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0040,11076790,SETTLED,
pay_0691,TX-708215,2026-05-13,19553597,USD,USD,bac_0051,per_0051,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0044,19321985,SETTLED,
pay_0692,TX-331189,2026-06-25,17041209,USD,USD,bac_0013,per_0013,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,17591117,SETTLED,
pay_0693,TX-827009,2026-05-29,8535068,USD,USD,bac_0034,per_0034,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0038,8519972,SETTLED,
pay_0694,TX-603950,2026-07-21,3248189,USD,USD,bac_0125,cmp_0005,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0041,3321117,SETTLED,
pay_0695,TX-544728,2026-05-10,444687,USD,USD,bac_0045,per_0045,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,461560,SETTLED,
pay_0696,TX-821770,2026-07-17,2341294,USD,USD,bac_0141,cmp_0021,COMPANY,fnd_0008,,Capital call funding,OWN_FUNDS,cca_0042,2385855,SETTLED,
pay_0697,TX-877726,2026-04-15,17947978,USD,USD,bac_0130,cmp_0010,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0040,18873785,SETTLED,
pay_0698,TX-817801,2026-04-16,8754627,USD,USD,bac_0059,per_0059,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0040,8945211,SETTLED,
pay_0699,TX-353354,2026-07-15,6686614,USD,USD,bac_0073,per_0073,PERSON,fnd_0007,,Capital call funding,THIRD_PARTY,cca_0039,6809948,SETTLED,
pay_0700,TX-965169,2026-06-19,25384465,USD,USD,bac_0045,per_0111,PERSON,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0043,26026653,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0701,TX-289127,2026-07-26,22977829,USD,USD,bac_0024,per_0024,PERSON,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0032,22206997,SETTLED,
pay_0702,TX-323719,2026-04-16,15000261,USD,USD,bac_0160,cmp_0040,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0039,14950185,SETTLED,
pay_0703,TX-933569,2026-07-12,20968339,USD,USD,bac_0083,per_0083,PERSON,fnd_0007,,Capital call funding,THIRD_PARTY,cca_0036,21898411,SETTLED,
pay_0704,TX-203127,2026-05-07,180645,AED,USD,bac_0114,per_0114,PERSON,fnd_0008,,Subsequent subscription,OWN_FUNDS,cca_0043,179275,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0705,TX-542319,2026-05-04,9785809,USD,USD,bac_0129,cmp_0009,COMPANY,fnd_0007,,Distribution,THIRD_PARTY,cca_0038,10230238,SETTLED,
pay_0706,TX-997480,2026-06-03,84575,USD,USD,bac_0130,cmp_0010,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,82011,SETTLED,
pay_0707,TX-676550,2026-05-03,394279,USD,USD,bac_0078,per_0078,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,378754,SETTLED,
pay_0708,TX-976867,2026-07-02,5393222,USD,USD,bac_0180,per_0061,PERSON,fnd_0005,,Subsequent subscription,OWN_FUNDS,cca_0030,5314195,SETTLED,"{""class"": ""THIRD_PARTY"", ""detail"": ""payer differs from LP legal entity""}"
pay_0709,TX-820609,2026-04-17,1796143,GBP,USD,bac_0021,UNKNOWN,UNKNOWN,fnd_0005,,Distribution,OWN_FUNDS,cca_0029,1735167,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0710,TX-187650,2026-07-08,15125483,USD,USD,bac_0110,per_0110,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,15679588,SETTLED,
pay_0711,TX-704203,2026-06-12,8111174,USD,USD,bac_0043,per_0043,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0041,7859881,SETTLED,
pay_0712,TX-732475,2026-06-23,833408,JPY,USD,bac_0180,cmp_0060,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0035,520880,SETTLED,"{""class"": ""OVERPAYMENT"", ""detail"": ""amount exceeds allocated amount""}"
pay_0713,TX-987585,2026-06-09,1808345,USD,USD,bac_0153,cmp_0033,COMPANY,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0034,1736733,SETTLED,
pay_0714,TX-954645,2026-05-01,580677,USD,USD,bac_0096,per_0096,PERSON,fnd_0006,,Distribution,OWN_FUNDS,cca_0034,580369,SETTLED,
pay_0715,TX-256202,2026-05-17,424781,USD,USD,bac_0098,per_0098,PERSON,fnd_0008,,Distribution,OWN_FUNDS,cca_0043,429864,SETTLED,
pay_0716,TX-751232,2026-05-14,346179,USD,USD,bac_0148,cmp_0028,COMPANY,fnd_0007,,Subsequent subscription,OWN_FUNDS,cca_0036,338145,SETTLED,
pay_0717,TX-572683,2026-07-15,268992,USD,USD,bac_0155,cmp_0035,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0036,259688,SETTLED,
pay_0718,TX-111974,2026-06-25,520076,USD,USD,bac_0162,cmp_0042,COMPANY,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0035,520880,SETTLED,
pay_0719,TX-492983,2026-07-12,2955644,USD,USD,bac_0115,per_0115,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0033,2959665,SETTLED,
pay_0720,TX-311683,2026-04-18,14039157,USD,USD,bac_0141,cmp_0021,COMPANY,fnd_0007,,Distribution,OWN_FUNDS,cca_0036,14255781,SETTLED,
pay_0721,TX-354599,2026-05-21,407922,USD,USD,bac_0078,per_0078,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0036,418354,SETTLED,
pay_0722,TX-471226,2026-07-17,488244,USD,USD,bac_0109,per_0109,PERSON,fnd_0006,,Subsequent subscription,THIRD_PARTY,cca_0032,504721,SETTLED,
pay_0723,TX-564159,2026-07-05,81931,USD,USD,bac_0061,per_0061,PERSON,fnd_0007,,Distribution,OWN_FUNDS,cca_0037,82011,SETTLED,
pay_0724,TX-523483,2026-05-08,12960933,USD,USD,bac_0102,per_0102,PERSON,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0041,12566346,SETTLED,
pay_0725,TX-463285,2026-06-19,151089,USD,USD,bac_0008,per_0008,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,156023,SETTLED,
pay_0726,TX-974589,2026-08-05,341498,USD,USD,bac_0081,per_0081,PERSON,fnd_0006,,Subsequent subscription,OWN_FUNDS,cca_0031,336489,SETTLED,
pay_0727,TX-756628,2026-07-04,15000024,AED,USD,bac_0170,cmp_0050,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0037,15064137,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0728,TX-834078,2026-07-29,9805890,USD,USD,bac_0108,per_0108,PERSON,fnd_0006,,Capital call funding,THIRD_PARTY,cca_0035,10119058,SETTLED,
pay_0729,TX-356844,2026-06-15,369243,AED,USD,bac_0092,per_0092,PERSON,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0035,357852,SETTLED,"{""class"": ""UNEXPECTED_CURRENCY"", ""detail"": ""AED received, USD expected""}"
pay_0730,TX-255515,2026-04-12,5006259,USD,USD,bac_0124,cmp_0004,COMPANY,fnd_0007,,Capital call funding,OWN_FUNDS,cca_0040,4831573,SETTLED,
pay_0731,TX-529406,2026-04-14,152100,USD,USD,bac_0067,UNKNOWN,UNKNOWN,fnd_0006,,Capital call funding,OWN_FUNDS,cca_0032,156023,SETTLED,"{""class"": ""UNKNOWN_SOURCE"", ""detail"": ""no matching counterparty""}"
pay_0732,TX-510574,2026-05-09,435927,USD,USD,bac_0160,cmp_0040,COMPANY,fnd_0005,,Capital call funding,OWN_FUNDS,cca_0029,421439,SETTLED,
